User_Id,Combined_Genre,Score
79,blackened doom metal|sludge metal|crust punk,95
79,technical death metal,70
155,death metal,45
155,death metal,50
155,death metal|grindcore,60
155,grindcore,55
155,death metal,75
155,death metal,80
155,melodic black metal,45
129,symphonic metal|melodic death metal,85
155,stoner metal|sludge metal,85
155,grindcore,65
155,goregrind,65
155,goregrind,75
79,gothenburg metal,80
19,death metal,62
156,progressive metal,88
56,folk doom metal,90
156,us power metal,79
156,symphonic metal,92
156,bay area thrash metal,92
156,,91
106,deathcore,97
156,melodic death metal,54
74,black metal|celtic folk metal,90
74,doom metal|stoner metal,70
74,black metal,75
74,heavy metal|new wave of british heavy metal,82
74,melodic metalcore,85
74,grunge|heavy metal,80
74,avantgarde metal,94
79,death metal|grindcore,85
26,death metal|melodic black metal,78
26,,3
26,,25
135,melodic death metal|thrash metal,98
19,death metal,39
19,thrash metal,20
19,hard rock,69
19,,22
157,thrash metal,34
74,gothic metal|death doom metal,87
74,alternative thrash metal|industrial metal,85
74,gothic doom metal,86
74,stoner metal|stoner rock,90
74,sludge metal|grindcore,82
74,stoner metal,84
74,progressive metal,40
74,thrash metal,88
119,symphonic power metal,100
19,heavy metal|thrash metal,32
19,death metal|thrash metal,20
19,symphonic black metal,36
74,bay area thrash metal,40
74,heavy metal|sludge metal|stoner metal,90
19,thrash metal|us power metal,66
74,doom metal|stoner metal,80
19,us power metal,43
19,thrash metal,66
19,death metal|thrash metal,40
44,industrial metal|thrash metal,96
126,black metal,88
44,black metal,55
48,doom metal,95
54,heavy metal,91
95,progressive metal,98
158,hard rock,82
159,heavy metal,95
160,grindcore,75
101,heavy metal|us power metal,75
101,,80
161,death metal,90
159,,97
159,heavy metal|hard rock,75
95,gothenburg metal,75
26,thrash metal,71
161,thrash metal|speed metal,40
161,crossover thrash metal,85
161,thrash metal,60
106,death metal,58
162,hard rock,95
163,heavy metal|us power metal,78
164,thrash metal,80
165,progressive heavy metal,100
35,heavy metal|us power metal,91
165,heavy metal,80
134,death metal,65
19,power metal,78
166,death metal,90
166,melodic death metal,90
167,extreme gothic metal|symphonic metal,100
13,heavy metal|hard rock,46
162,,97
165,heavy metal,85
165,power metal,80
35,power metal,89
165,power metal,70
29,bay area thrash metal,86
83,bay area thrash metal,90
83,glam rock,40
168,grunge|heavy metal,89
134,thrash metal,85
129,viking folk metal,75
167,symphonic gothic metal,100
98,black metal|crust punk,90
95,modern thrash metal,70
95,us power metal,88
50,alternative metal,94
83,crossover thrash metal|hardcore|punk,85
162,,77
134,brutal death metal,90
83,power metal,98
169,death metal,10
170,,75
73,symphonic power metal,80
168,heavy metal,70
171,death metal,99
172,death metal|grindcore|sludge metal,85
106,,80
48,folk doom metal|death doom metal,70
30,hard rock,90
173,death metal,60
129,,58
73,death metal,87
73,power metal,89
73,,93
73,symphonic metal,95
73,symphonic doom metal,100
26,thrash metal,46
26,deathcore,84
172,black metal,85
19,heavy metal|us power metal,33
174,industrial thrash metal,75
19,bay area thrash metal,25
175,death metal,75
35,power metal|speed metal,87
159,heavy metal|us power metal,75
176,doom metal,95
101,symphonic metal,90
175,black metal,85
144,extreme power metal,90
177,,85
19,groove thrash metal,39
135,progressive metal|power metal,92
135,death metal|thrash metal,70
135,progressive metal,89
135,stoner metal,95
35,us power metal,82
175,symphonic black metal,49
178,atmospheric gothic metal,60
55,brutal death metal,95
178,heavy metal|progressive power metal,70
83,death metal,62
21,blackened doom metal|sludge metal|crust punk,95
21,melodic death metal|technical thrash metal,90
178,suomi metal|depressive heavy metal,60
178,gothic metal,100
83,,86
114,death metal,90
19,,53
19,heavy metal,66
119,extreme power metal,93
165,death metal,100
110,technical thrash metal,92
178,,80
19,,8
179,black metal|avantgarde metal,96
179,gothenburg metal,81
179,symphonic black metal,96
179,heavy metal|us power metal,80
179,black metal,98
103,,99
83,gothic metal,83
83,gothic metal,80
83,crossover thrash metal|hardcore|punk,77
159,folk metal|doom metal,78
113,folk metal,95
175,,97
19,heavy metal,90
35,heavy metal,84
83,death metal|thrash metal,84
180,heavy metal,94
19,speed metal,79
178,,60
83,ambient,80
135,us power metal,90
135,progressive metal|power metal,90
181,grindcore|death metal,97
181,technical death metal,98
129,progressive metal|power metal,92
181,death metal,94
113,doom metal,97
182,symphonic gothic metal,75
109,,92
113,gothic doom metal,95
35,groove thrash metal,46
135,death metal|thrash metal,80
135,progressive black metal,70
135,progressive metal|symphonic power metal,79
174,black metal,85
126,black metal,88
135,us power metal,90
183,symphonic power metal,95
135,blackened thrash metal,95
83,gothic metal,58
184,death metal,88
19,metalcore,73
117,power metal,55
135,melodic death metal|folk metal,70
117,extreme folk metal,78
185,symphonic black metal,95
45,hard rock|heavy metal,76
45,power metal,83
135,thrash metal,75
135,melodic heavy metal|hard rock,89
135,death metal|thrash metal,72
186,black metal|death metal,92
187,power metal,86
188,heavy metal|power metal,87
188,progressive metal,95
185,gothenburg metal,70
185,gothenburg metal,65
189,,95
29,heavy metal,88
189,,85
6,doom metal,90
6,black metal|post-metal|sludge metal,90
6,black metal,89
6,thrash metal,55
6,heavy metal,90
6,gothenburg metal,85
189,folk doom metal|death doom metal,90
6,groove thrash metal|progressive thrash metal,98
6,death metal,92
6,death doom metal,93
19,melodic death metal,15
98,heavy metal|power metal,60
19,melodic death metal|melodic black metal,67
19,gothenburg metal,38
129,heavy metal,85
48,power metal,99
48,heavy metal|thrash metal,88
183,power metal,79
83,heavy metal|hard rock,90
45,thrash metal,69
83,neoclassical power metal,94
174,heavy metal,79
83,hard rock|glam metal,76
19,heavy metal|power metal|speed metal|thrash metal,75
135,industrial metal|thrash metal,80
190,symphonic black metal,92
190,symphonic black metal,89
19,technical thrash metal,54
186,thrash metal,87
143,progressive metal|instrumental,88
92,instrumental progressive rock|instrumental jazz fusion progressive metal,93
159,heavy metal,70
159,new wave of british heavy metal,80
26,,24
191,,95
192,avantgarde metal,95
135,stoner metal,98
193,,91
193,folk metal|power metal,90
83,alternative metal|groove thrash metal,2
194,symphonic power metal,95
193,folk metal|gothic black metal,83
193,symphonic power metal,90
191,funeral doom metal,90
191,death metal,95
191,death metal,100
159,,75
19,heavy metal,80
174,black metal|doom metal|folk metal,94
195,grindcore|melodic death metal,95
195,melodic death metal,95
195,heavy metal,75
184,death metal|thrash metal,52
196,death metal,90
196,death metal,71
174,black metal|folk metal,82
197,death metal,85
174,death metal,96
106,heavy metal,85
106,teutonic thrash metal,88
106,thrash metal,88
83,hard rock|glam metal,78
106,blackened death metal,30
83,death metal,80
191,technical death metal,95
191,technical death metal,100
191,death metal,85
191,death metal,90
191,death metal,90
191,gothic doom metal|gothic metal,85
61,gothic metal,83
61,heavy metal,85
83,neoclassical power metal,74
135,brutal death metal,80
61,hard rock,95
141,folk doom metal|death doom metal,80
74,heavy metal,70
74,blackened thrash metal,86
106,thrash metal,85
174,melodic death metal|melodic black metal,35
19,heavy metal,1
106,first wave of black metal,80
106,neoclassical power metal|progressive metal,91
122,heavy metal,45
159,heavy metal,90
83,heavy metal,70
141,heavy metal,94
106,progressive death metal,79
106,heavy metal|hard rock,85
106,death metal,87
74,progressive death metal|progressive thrash metal,88
74,heavy metal,65
74,stoner metal|stoner rock,82
198,black metal,98
172,alternative metal,95
111,heavy metal,0
84,heavy metal,88
199,heavy metal,83
26,,64
44,industrial progressive metal,71
74,melodic death metal,83
165,gothenburg metal,70
61,stoner metal,70
165,symphonic power metal,70
200,power metal,95
135,death doom metal|atmospheric doom metal,97
135,,95
19,death metal,87
182,symphonic gothic metal,90
159,extreme progressive metal,52
83,death doom metal,65
83,doom metal|death metal|thrash metal,69
135,grindcore,80
201,heavy metal,10
202,thrash metal,89
19,heavy metal,43
19,new wave of british heavy metal|heavy metal,58
19,,95
203,brutal death metal,90
83,gothenburg metal|alternative metal,70
204,black metal,65
202,power metal,37
202,heavy metal|us power metal,94
202,heavy metal|progressive metal|thrash metal,76
202,death metal,86
202,thrash metal,85
202,experimental rock,96
202,progressive metal,100
202,thrash metal,81
205,black metal|celtic folk metal,85
206,heavy metal|hard rock,78
74,heavy metal,70
65,power metal,98
197,progressive deathcore|symphonic death metal,87
19,heavy metal,1
83,symphonic gothic metal,90
159,heavy metal,95
83,power metal,76
207,industrial death metal,90
191,power metal,80
191,death doom metal,85
191,black metal,85
191,melodic death metal|black metal,80
208,heavy metal,85
209,thrash metal,95
184,technical death metal,91
106,crossover thrash metal,81
35,grindcore,88
35,power metal,93
35,heavy metal,77
83,grindcore,99
210,power metal,10
168,heavy metal|hard rock,94
0,deathcore|grindcore,97
35,gothic industrial metal,31
74,groove thrash metal,90
129,symphonic metal,97
211,grindcore,92
211,doom metal|stoner metal,100
212,power metal,80
120,gothenburg metal,92
165,death doom metal,80
61,grindcore,81
6,,72
213,symphonic black metal,70
135,melodic death metal,85
214,death metal,100
215,black metal,91
215,black metal|folk metal,94
109,gothic metal|gothic rock,87
216,doom metal|sludge metal,100
216,death metal,80
79,death metal,85
79,death metal,75
135,progressive metal,91
214,folk metal,95
217,death doom metal,91
35,heavy metal,89
61,alternative metal|groove thrash metal,88
61,heavy metal,85
61,death metal,80
218,symphonic power metal,100
218,gothenburg metal|melodic death metal,97
120,heavy metal,97
106,power metal|speed metal,88
174,folk metal|black metal,86
35,heavy metal,81
219,industrial black metal,80
44,blackened death metal,99
220,progressive metal,90
137,heavy metal|folk metal|thrash metal,81
218,folk metal|power metal,97
221,heavy metal|hard rock,97
19,groove thrash metal,44
121,death metal|melodic black metal,97
99,grindcore,96
83,hard rock|progressive rock,79
169,melodic black metal,1
222,gothic doom metal|death doom metal,50
83,thrash metal,75
194,power metal,88
83,heavy metal|hard rock,75
35,doom metal,97
223,technical thrash metal|math metal|progressive metal,90
80,symphonic black metal,100
120,heavy metal|hard rock,91
135,progressive rock,85
83,melodic metalcore|alternative metal,70
19,us power metal,93
134,death metal,75
83,melodic power metal,80
224,heavy metal,80
121,melodic death metal,83
30,hard rock|heavy metal,90
19,bay area thrash metal,82
225,brutal death metal|deathgrind|technical death metal,82
26,brutal death metal,93
171,thrash metal,29
171,thrash metal,89
226,doom metal|folk metal,98
227,progressive metal|symphonic power metal,99
213,melodic black metal,50
159,folk metal|progressive metal,94
228,heavy metal,90
228,progressive metal,90
159,thrash metal,65
106,black metal,82
229,gothic metal,98
230,gothic metal|doom metal,93
103,thrash metal,0
58,black metal,81
58,,80
83,symphonic metal,50
83,us heavy metal|power metal,80
134,symphonic black metal,87
202,thrash metal,92
84,power metal,95
231,blackened thrash metal,89
127,thrash metal|death metal,80
127,grindcore|death metal,65
19,,70
92,heavy metal|progressive metal,85
184,thrash metal,80
232,extreme gothic metal|symphonic metal,95
35,heavy metal,83
233,technical death metal,90
233,stoner metal,95
92,heavy metal,84
21,thrash metal|melodic death metal,2
232,symphonic black metal,55
234,power metal,82
232,power metal|heavy metal,65
35,heavy metal|us power metal,72
35,technical thrash metal|progressive thrash metal,75
235,black metal,99
236,heavy metal,62
92,thrash metal,82
133,heavy metal,79
136,death doom metal|alternative rock|gothic doom metal,80
237,gothic metal|doom metal,87
83,hard rock|rock,94
35,power metal,42
92,symphonic power metal,92
35,progressive power metal,80
215,viking folk metal,98
215,,100
234,,87
159,hard rock,95
170,power metal,85
114,alternative thrash metal|industrial metal,80
126,black metal,60
19,heavy metal|power metal,70
83,neoclassical power metal,75
109,symphonic metal|progressive rock,92
19,thrash metal,57
92,progressive metal,54
215,blackened doom metal,100
103,progressive power metal,90
13,thrash metal|heavy metal|power metal,83
35,heavy metal|power metal,87
35,heavy metal|power metal,74
13,electro avantgarde metal,20
166,melodic death metal,90
144,neoclassical heavy metal|progressive metal,85
121,melodic death metal|melodic black metal,60
238,heavy metal|power metal,97
239,death metal,90
228,power metal,85
200,power metal,100
200,heavy metal|hard rock,94
83,hard rock,51
83,blackened thrash metal,79
225,technical thrash metal|math metal|progressive metal,90
240,heavy metal|progressive metal|thrash metal,98
240,heavy metal|us power metal,92
240,heavy metal|us power metal,100
241,progressive rock,97
44,melodic death metal,60
44,crossover thrash metal|hardcore|punk,70
44,melodic black metal|folk metal,95
44,black metal,65
44,black metal,85
44,black metal,55
241,gothenburg metal,94
109,progressive heavy metal,78
109,progressive heavy metal,99
242,ambient|neofolk,98
134,death metal,90
243,heavy metal,65
137,heavy metal,95
225,,75
30,,95
244,black metal,70
232,power metal,50
232,power metal,20
245,grindcore,11
246,black metal,92
